Company,TypeName,Inches,Ram_GB,Weight_kg,cpu_brand,cpu_ghz,gpu_brand,storage_type,storage_gb,res_width,res_height,ppi,is_touchscreen,is_ips,os_clean,Price_euros,log_price,ram_tier,storage_tier,cpu_perf_score,is_premium,weight_category
Vero,Notebook,14.0,4,1.22,Intel,1.1,Intel,SSD,32.0,1920.0,1080.0,157.35,0,0,Windows,202.9,5.31762967758041,Low (≤4GB),Low (≤128GB),1.1,0,Ultralight
Lenovo,2 in 1 Convertible,13.3,8,1.37,Intel,2.7,Intel,SSD,512.0,1920.0,1080.0,165.63,1,1,Windows,1970.0,7.58629630715272,Mid (8GB),High (512GB),2.7,1,Ultralight
Lenovo,2 in 1 Convertible,15.6,8,2.08,Intel,2.5,AMD,SSD,256.0,1920.0,1080.0,141.21,1,0,Windows,959.0,6.866933284461882,Mid (8GB),Mid (256GB),2.5,0,Standard
Apple,Ultrabook,12.0,8,0.92,Intel,1.2,Intel,SSD,512.0,2304.0,1440.0,226.42,0,1,macOS,1165.0,7.061334366910438,Mid (8GB),High (512GB),1.2,1,Ultralight
Lenovo,2 in 1 Convertible,14.0,8,1.42,Intel,2.5,Intel,SSD,256.0,2560.0,1440.0,209.8,1,1,Windows,2330.0,7.754052639035757,Mid (8GB),Mid (256GB),2.5,0,Ultralight
Asus,Notebook,14.0,4,1.63,Intel,1.1,Intel,SSD,32.0,1366.0,768.0,111.94,0,0,Windows,299.0,5.703782474656201,Low (≤4GB),Low (≤128GB),1.1,0,Light
Dell,Notebook,15.6,8,1.95,Intel,2.5,Intel,SSD,128.0,1366.0,768.0,100.45,0,0,Windows,810.0,6.698268054115413,Mid (8GB),Low (≤128GB),2.5,0,Light
Lenovo,2 in 1 Convertible,13.9,8,1.38,Intel,2.7,Intel,SSD,256.0,1920.0,1080.0,158.48,1,1,Windows,1349.0,7.2078598714324755,Mid (8GB),Mid (256GB),2.7,0,Ultralight
Dell,Notebook,15.6,8,2.0,Intel,2.5,AMD,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,739.0,6.606650186198215,Mid (8GB),Mid (256GB),2.5,0,Standard
HP,Workstation,15.6,8,3.14,Intel,2.8,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,2064.9,7.633321245797583,Mid (8GB),Mid (256GB),2.8,1,Heavy
Asus,Notebook,15.6,8,2.37,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,1099.0,7.003065458786462,Mid (8GB),Mid (256GB),2.5,0,Standard
Dell,Ultrabook,13.3,8,1.29,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,0,0,Windows,1499.0,7.313220387090301,Mid (8GB),Mid (256GB),2.5,1,Ultralight
Dell,Notebook,15.6,8,2.06,Intel,2.5,Nvidia,SSD,256.0,3840.0,2160.0,282.42,1,0,Windows,1749.0,7.4673710669175595,Mid (8GB),Mid (256GB),2.5,0,Standard
Dell,Netbook,11.6,4,1.63,Intel,1.1,Intel,SSD,128.0,1366.0,768.0,135.09,0,0,Windows,744.0,6.61338421837956,Low (≤4GB),Low (≤128GB),1.1,0,Light
HP,Netbook,12.5,8,1.26,Intel,2.6,Intel,SSD,256.0,1366.0,768.0,125.37,0,0,Windows,1389.0,7.237059026124737,Mid (8GB),Mid (256GB),2.6,0,Ultralight
Toshiba,Notebook,15.6,4,2.1,Intel,2.3,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,780.0,6.660575149839686,Low (≤4GB),High (512GB),2.3,0,Standard
HP,Notebook,15.6,8,2.04,AMD,2.5,AMD,HDD,2048.0,1366.0,768.0,100.45,0,0,Windows,629.0,6.4457198193855785,Mid (8GB),Ultra (1TB+),2.25,0,Standard
Dell,Gaming,15.6,16,2.62,Intel,2.8,Nvidia,SSD,512.0,3840.0,2160.0,282.42,0,0,Windows,1679.0,7.426549072397305,High (16GB),High (512GB),2.8,1,Heavy
Lenovo,Notebook,15.6,4,2.4,Intel,2.5,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,609.0,6.413458957167357,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
HP,Gaming,17.3,12,3.74,Intel,2.8,AMD,HDD,1024.0,1920.0,1080.0,127.34,0,1,Windows,1749.0,7.4673710669175595,High (16GB),Ultra (1TB+),2.8,1,Heavy
MSI,Gaming,17.3,16,2.9,Intel,2.8,Nvidia,Hybrid,1536.0,1920.0,1080.0,127.34,0,0,Windows,2415.0,7.789868559054706,High (16GB),Ultra (1TB+),2.8,1,Heavy
Samsung,Ultrabook,13.3,8,0.81,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,0,0,Windows,1499.0,7.313220387090301,Mid (8GB),Mid (256GB),2.5,1,Ultralight
Dell,Notebook,15.6,8,1.98,Intel,2.7,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,961.0,6.8690144506657065,Mid (8GB),Ultra (1TB+),2.7,0,Light
Dell,Notebook,15.6,8,2.18,Intel,2.5,AMD,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,789.81,6.673057736638866,Mid (8GB),Mid (256GB),2.5,0,Standard
Lenovo,Ultrabook,14.0,8,1.32,Intel,2.7,Intel,SSD,256.0,1920.0,1080.0,157.35,0,0,Windows,1859.0,7.528331766707247,Mid (8GB),Mid (256GB),2.7,1,Ultralight
Razer,Ultrabook,12.5,16,1.29,Intel,2.5,Intel,SSD,512.0,3840.0,2160.0,352.47,1,1,Windows,1799.0,7.495541943884256,High (16GB),High (512GB),2.5,1,Ultralight
HP,Netbook,11.6,4,1.23,Intel,1.6,Intel,SSD,16.0,1366.0,768.0,135.09,0,0,Chrome OS,385.0,5.955837369464831,Low (≤4GB),Low (≤128GB),1.6,0,Ultralight
Dell,Gaming,17.3,16,4.36,Intel,2.8,Nvidia,Hybrid,1152.0,1920.0,1080.0,127.34,0,1,Windows,2505.02,7.826451116270136,High (16GB),Ultra (1TB+),2.8,1,Heavy
Dell,Notebook,14.0,4,1.76,Intel,2.3,Intel,HDD,500.0,1366.0,768.0,111.94,0,0,Windows,755.0,6.628041376179533,Low (≤4GB),High (512GB),2.3,0,Light
Lenovo,Notebook,15.6,4,2.1,Intel,2.5,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,489.9,6.196240441064007,Low (≤4GB),High (512GB),2.5,0,Standard
Toshiba,Ultrabook,14.0,4,1.25,Intel,2.5,Intel,SSD,128.0,1366.0,768.0,111.94,0,0,Windows,1090.0,6.994849985833071,Low (≤4GB),Low (≤128GB),2.5,1,Ultralight
Lenovo,Ultrabook,14.0,8,1.13,Intel,2.7,Intel,SSD,512.0,1920.0,1080.0,157.35,0,1,Windows,2499.0,7.824046010856292,Mid (8GB),High (512GB),2.7,1,Ultralight
MSI,Gaming,15.6,8,2.4,Intel,2.5,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,1199.0,7.090076835776092,Mid (8GB),Mid (256GB),2.5,1,Standard
Lenovo,Ultrabook,14.0,8,1.13,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,157.35,0,1,Windows,1875.0,7.53689712956617,Mid (8GB),Mid (256GB),2.5,1,Ultralight
Toshiba,Notebook,14.0,4,1.75,Intel,2.1,Intel,SSD,128.0,1366.0,768.0,111.94,0,0,Windows,499.0,6.214608098422191,Low (≤4GB),Low (≤128GB),2.1,0,Light
Asus,2 in 1 Convertible,13.3,8,1.1,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,1,0,Windows,1358.0,7.214504414151143,Mid (8GB),Mid (256GB),2.5,0,Ultralight
Dell,Notebook,14.0,4,1.76,Intel,2.5,Intel,HDD,500.0,1366.0,768.0,111.94,0,0,Windows,585.0,6.373319789577012,Low (≤4GB),High (512GB),2.5,0,Light
Acer,Netbook,11.6,4,1.35,Intel,1.6,Intel,SSD,32.0,1366.0,768.0,135.09,0,1,Chrome OS,355.0,5.87493073085203,Low (≤4GB),Low (≤128GB),1.6,0,Ultralight
Acer,Notebook,14.0,8,1.5,Intel,2.4,Intel,SSD,128.0,1920.0,1080.0,157.35,0,1,Windows,619.0,6.429719478039138,Mid (8GB),Low (≤128GB),2.4,0,Light
Razer,Gaming,17.3,32,3.49,Intel,2.9,Nvidia,SSD,512.0,3840.0,2160.0,254.67,1,0,Windows,5499.0,8.612503371220562,Ultra (32GB+),High (512GB),2.9,1,Heavy
Lenovo,Ultrabook,14.0,16,1.1,Intel,2.6,Intel,SSD,512.0,2560.0,1440.0,209.8,0,1,Windows,2099.0,7.649692623711514,High (16GB),High (512GB),2.6,1,Ultralight
Asus,Notebook,15.6,4,2.1,Intel,2.5,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Linux,519.0,6.253828811575473,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
Lenovo,Notebook,14.0,8,1.7,Intel,2.3,Intel,SSD,256.0,1920.0,1080.0,157.35,0,0,Windows,1186.0,7.079184394609668,Mid (8GB),Mid (256GB),2.3,0,Light
Lenovo,Notebook,14.0,8,1.32,Intel,2.6,Intel,SSD,256.0,1920.0,1080.0,157.35,0,1,Windows,1650.0,7.409136443920128,Mid (8GB),Mid (256GB),2.6,0,Ultralight
Dell,Gaming,15.6,16,3.21,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,141.21,0,0,Windows,2774.63,7.928633027440826,High (16GB),Ultra (1TB+),2.8,1,Heavy
Asus,Gaming,17.3,16,2.9,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,127.34,0,0,Windows,2419.0,7.791522819150732,High (16GB),Ultra (1TB+),2.8,1,Heavy
Toshiba,Notebook,15.6,4,2.0,Intel,2.4,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,669.0,6.507277712385012,Low (≤4GB),High (512GB),2.4,0,Standard
Lenovo,Notebook,14.0,4,1.5,Intel,1.6,Intel,SSD,16.0,1366.0,768.0,111.94,0,0,Chrome OS,325.0,5.786897381366708,Low (≤4GB),Low (≤128GB),1.6,0,Light
Asus,Notebook,15.6,8,2.3,Intel,2.5,Intel,HDD,128.0,1920.0,1080.0,141.21,0,0,Windows,590.0,6.3818160174060985,Mid (8GB),Low (≤128GB),2.5,0,Standard
Asus,Gaming,17.3,16,2.73,Intel,2.6,Nvidia,Hybrid,1536.0,1920.0,1080.0,127.34,0,0,Windows,1799.0,7.495541943884256,High (16GB),Ultra (1TB+),2.6,1,Heavy
Dell,Gaming,17.3,32,4.42,Intel,2.8,Nvidia,Hybrid,1536.0,1920.0,1080.0,127.34,0,1,Windows,3072.89,8.030699139463483,Ultra (32GB+),Ultra (1TB+),2.8,1,Heavy
HP,Notebook,17.3,8,2.63,Intel,2.5,Nvidia,HDD,1024.0,1600.0,900.0,106.11,0,0,Windows,910.0,6.814542897259958,Mid (8GB),Ultra (1TB+),2.5,0,Heavy
Dell,Notebook,15.6,8,2.18,Intel,2.5,Intel,SSD,128.0,1366.0,768.0,100.45,0,0,Windows,713.99,6.572268556582216,Mid (8GB),Low (≤128GB),2.5,0,Standard
HP,Ultrabook,14.0,8,1.54,Intel,2.5,Intel,SSD,512.0,1920.0,1080.0,157.35,0,0,Windows,1870.0,7.534228326274089,Mid (8GB),High (512GB),2.5,1,Light
Dell,Notebook,15.6,4,2.18,Intel,2.7,AMD,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,739.0,6.606650186198215,Low (≤4GB),Mid (256GB),2.7,0,Standard
HP,2 in 1 Convertible,11.6,4,1.4,Intel,1.1,Intel,SSD,32.0,1366.0,768.0,135.09,1,0,Chrome OS,615.0,6.423246963533519,Low (≤4GB),Low (≤128GB),1.1,0,Ultralight
Asus,Ultrabook,13.3,8,1.45,Intel,2.3,Nvidia,SSD,512.0,1920.0,1080.0,165.63,0,1,Windows,1026.0,6.934397209928558,Mid (8GB),High (512GB),2.3,1,Ultralight
HP,2 in 1 Convertible,13.3,8,1.28,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,1,0,Windows,2277.0,7.731053144007127,Mid (8GB),Mid (256GB),2.5,0,Ultralight
HP,Ultrabook,14.0,8,1.54,Intel,2.5,Intel,SSD,512.0,1920.0,1080.0,157.35,0,0,Windows,1468.0,7.292337176173877,Mid (8GB),High (512GB),2.5,1,Light
HP,Notebook,15.6,4,1.86,Intel,1.6,Intel,SSD,128.0,1366.0,768.0,100.45,0,0,No OS,299.0,5.703782474656201,Low (≤4GB),Low (≤128GB),1.6,0,Light
Asus,Gaming,15.6,16,2.1,Intel,2.8,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,1899.0,7.549609165154532,High (16GB),Ultra (1TB+),2.8,1,Standard
Dell,Notebook,17.3,8,2.83,Intel,2.7,AMD,HDD,1024.0,1920.0,1080.0,127.34,0,0,Linux,865.0,6.763884908562435,Mid (8GB),Ultra (1TB+),2.7,0,Heavy
Lenovo,Ultrabook,14.0,8,1.96,Intel,2.8,Nvidia,SSD,256.0,1920.0,1080.0,157.35,0,1,Windows,1903.0,7.55171221535131,Mid (8GB),Mid (256GB),2.8,1,Light
Asus,Notebook,15.6,8,2.3,Intel,2.7,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,1,Windows,787.0,6.669498089857879,Mid (8GB),Mid (256GB),2.7,0,Standard
Dell,Notebook,15.6,8,1.9,Intel,2.5,Intel,SSD,128.0,1920.0,1080.0,141.21,0,0,Windows,945.0,6.852242569051878,Mid (8GB),Low (≤128GB),2.5,0,Light
Asus,Notebook,15.6,4,2.0,Intel,1.1,Intel,HDD,1024.0,1366.0,768.0,100.45,0,0,Windows,449.0,6.1092475827643655,Low (≤4GB),Ultra (1TB+),1.1,0,Standard
HP,2 in 1 Convertible,13.3,8,1.28,Intel,2.8,Intel,SSD,256.0,1920.0,1080.0,165.63,1,0,Windows,2559.0,7.847762537473608,Mid (8GB),Mid (256GB),2.8,0,Ultralight
Dell,Notebook,13.3,8,1.62,Intel,2.3,Intel,HDD,1024.0,1920.0,1080.0,165.63,1,0,Windows,649.0,6.476972362889683,Mid (8GB),Ultra (1TB+),2.3,0,Light
Lenovo,Notebook,15.6,4,2.2,Intel,2.0,Intel,HDD,1024.0,1920.0,1080.0,141.21,0,0,No OS,469.0,6.152732694704104,Low (≤4GB),Ultra (1TB+),2.0,0,Standard
Lenovo,Notebook,15.6,8,2.3,Intel,2.5,Intel,HDD,1024.0,1920.0,1080.0,141.21,0,1,Windows,850.66,6.747187386150408,Mid (8GB),Ultra (1TB+),2.5,0,Standard
HP,Notebook,15.6,8,1.84,Intel,2.6,AMD,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,1349.0,7.2078598714324755,Mid (8GB),Mid (256GB),2.6,0,Light
Toshiba,Notebook,13.3,4,1.05,Intel,2.5,Intel,SSD,128.0,1920.0,1080.0,165.63,0,0,Windows,1285.0,7.1592919047975645,Low (≤4GB),Low (≤128GB),2.5,0,Ultralight
Lenovo,Gaming,15.6,8,2.5,Intel,2.5,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,1,No OS,1017.0,6.925595197110468,Mid (8GB),Ultra (1TB+),2.5,1,Heavy
Dell,Ultrabook,13.3,16,1.29,Intel,2.5,Intel,SSD,512.0,3200.0,1800.0,276.05,1,0,Windows,2240.0,7.714677473800927,High (16GB),High (512GB),2.5,1,Ultralight
HP,Notebook,15.6,4,2.07,Intel,2.3,Intel,HDD,500.0,1920.0,1080.0,141.21,0,0,Windows,910.0,6.814542897259958,Low (≤4GB),High (512GB),2.3,0,Standard
Toshiba,Ultrabook,13.3,8,1.2,Intel,2.3,Intel,SSD,256.0,1366.0,768.0,117.83,0,0,Windows,1095.0,6.999422467507961,Mid (8GB),Mid (256GB),2.3,1,Ultralight
Lenovo,2 in 1 Convertible,13.3,8,1.37,Intel,2.7,Intel,SSD,256.0,1920.0,1080.0,165.63,1,1,Windows,1950.0,7.576097340623111,Mid (8GB),Mid (256GB),2.7,0,Ultralight
Acer,Notebook,14.0,8,1.56,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,157.35,0,1,Windows,902.0,6.805722553416985,Mid (8GB),Mid (256GB),2.5,0,Light
Dell,Workstation,15.6,8,2.23,Intel,2.8,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,1778.0,7.483806687665835,Mid (8GB),Ultra (1TB+),2.8,1,Standard
Lenovo,Notebook,15.6,4,2.38,Intel,2.5,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,1055.0,6.962243464266207,Low (≤4GB),High (512GB),2.5,0,Standard
Lenovo,Notebook,15.6,4,2.2,Intel,2.5,AMD,HDD,1024.0,1920.0,1080.0,141.21,0,0,No OS,479.0,6.173786103901937,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
Toshiba,Notebook,15.6,8,2.0,Intel,2.7,Intel,SSD,256.0,1920.0,1080.0,141.21,0,1,Windows,1388.0,7.236339342754344,Mid (8GB),Mid (256GB),2.7,0,Standard
Lenovo,Notebook,13.3,4,1.44,Intel,2.4,Intel,SSD,180.0,1920.0,1080.0,165.63,0,1,Windows,735.0,6.601230118728877,Low (≤4GB),Mid (256GB),2.4,0,Ultralight
Samsung,Ultrabook,15.0,16,1.23,Intel,2.7,Nvidia,SSD,256.0,1920.0,1080.0,146.86,0,0,Windows,1849.0,7.52294091807237,High (16GB),Mid (256GB),2.7,1,Ultralight
Dell,Ultrabook,12.5,8,1.6,Intel,2.8,Intel,SSD,256.0,1920.0,1080.0,176.23,0,0,Windows,1690.0,7.43307534889858,Mid (8GB),Mid (256GB),2.8,1,Light
Asus,Notebook,15.6,4,2.0,Intel,1.1,Intel,HDD,1024.0,1366.0,768.0,100.45,0,0,Linux,398.99,5.991439546795477,Low (≤4GB),Ultra (1TB+),1.1,0,Standard
Xiaomi,Ultrabook,13.3,8,1.28,Intel,2.3,Nvidia,SSD,256.0,1920.0,1080.0,165.63,0,1,Windows,935.0,6.8416154764775925,Mid (8GB),Mid (256GB),2.3,1,Ultralight
Dell,Notebook,15.6,4,2.18,Intel,2.5,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,912.5,6.817283375818062,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
HP,Notebook,15.6,4,2.04,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,839.0,6.733401891837359,Low (≤4GB),Mid (256GB),2.5,0,Standard
HP,2 in 1 Convertible,13.3,4,1.28,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,1,0,Windows,1700.0,7.438971592395862,Low (≤4GB),Mid (256GB),2.5,0,Ultralight
HP,2 in 1 Convertible,15.6,4,2.3,Intel,2.5,Intel,HDD,500.0,1366.0,768.0,100.45,1,0,Windows,684.8,6.53058604002882,Low (≤4GB),High (512GB),2.5,0,Standard
Asus,Notebook,14.1,4,1.65,Intel,1.1,Intel,SSD,32.0,1366.0,768.0,111.14,0,0,Windows,348.0,5.855071922202427,Low (≤4GB),Low (≤128GB),1.1,0,Light
Lenovo,Notebook,15.6,8,2.2,Intel,2.5,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,1,Windows,669.0,6.507277712385012,Mid (8GB),Ultra (1TB+),2.5,0,Standard
Dell,Notebook,15.6,4,2.2,Intel,1.6,Intel,HDD,500.0,1366.0,768.0,100.45,0,0,Windows,369.0,5.91350300563827,Low (≤4GB),High (512GB),1.6,0,Standard
HP,2 in 1 Convertible,13.3,4,1.28,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,1,0,Windows,1799.0,7.495541943884256,Low (≤4GB),Mid (256GB),2.5,0,Ultralight
Dell,Notebook,15.6,4,2.18,Intel,2.0,AMD,HDD,1024.0,1366.0,768.0,100.45,0,0,Linux,455.7,6.124026720190953,Low (≤4GB),Ultra (1TB+),2.0,0,Standard
Asus,Gaming,17.3,12,2.2,Intel,2.5,Nvidia,Hybrid,1152.0,1920.0,1080.0,127.34,0,0,Windows,1369.9,7.223222737441855,High (16GB),Ultra (1TB+),2.5,1,Standard
Acer,Netbook,11.6,4,1.25,Intel,1.6,Intel,SSD,32.0,1366.0,768.0,135.09,0,1,Chrome OS,297.0,5.697093486505405,Low (≤4GB),Low (≤128GB),1.6,0,Ultralight
Lenovo,Notebook,17.3,4,2.8,AMD,2.2,AMD,HDD,500.0,1600.0,900.0,106.11,0,0,Windows,379.0,5.940171252720432,Low (≤4GB),High (512GB),1.98,0,Heavy
HP,Notebook,14.0,4,1.95,Intel,2.5,Intel,SSD,128.0,1920.0,1080.0,157.35,0,0,Windows,1265.0,7.143617602704121,Low (≤4GB),Low (≤128GB),2.5,0,Light
HP,2 in 1 Convertible,13.3,16,1.42,Intel,2.7,Intel,SSD,256.0,3200.0,1800.0,276.05,1,0,Windows,1399.0,7.24422751560335,High (16GB),Mid (256GB),2.7,1,Ultralight
Samsung,Ultrabook,15.0,8,1.17,Intel,2.7,Intel,SSD,256.0,1920.0,1080.0,146.86,0,0,Windows,1699.0,7.438383530044307,Mid (8GB),Mid (256GB),2.7,1,Ultralight
Lenovo,Ultrabook,14.0,8,1.32,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,157.35,0,1,Windows,1799.0,7.495541943884256,Mid (8GB),Mid (256GB),2.5,1,Ultralight
MSI,Gaming,17.3,16,2.43,Intel,2.6,Nvidia,Hybrid,2560.0,3840.0,2160.0,254.67,0,1,Windows,2649.0,7.882314918980268,High (16GB),Ultra (1TB+),2.6,1,Standard
Toshiba,Notebook,13.3,8,1.05,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,0,0,Windows,1475.0,7.297091005160418,Mid (8GB),Mid (256GB),2.5,0,Ultralight
Dell,Gaming,15.6,8,2.62,Intel,2.8,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Linux,929.0,6.835184586147301,Mid (8GB),Ultra (1TB+),2.8,1,Heavy
HP,Notebook,15.6,8,2.04,Intel,2.7,Nvidia,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,900.0,6.803505257608338,Mid (8GB),Ultra (1TB+),2.7,0,Standard
Dell,Notebook,15.6,4,2.18,Intel,2.0,AMD,HDD,1024.0,1366.0,768.0,100.45,0,0,Windows,614.0,6.421622267806518,Low (≤4GB),Ultra (1TB+),2.0,0,Standard
Dell,Notebook,15.6,8,1.9,Intel,2.6,Intel,HDD,500.0,1920.0,1080.0,141.21,0,0,Windows,935.0,6.8416154764775925,Mid (8GB),High (512GB),2.6,0,Light
Dell,2 in 1 Convertible,13.3,8,1.24,Intel,1.3,Intel,SSD,512.0,3200.0,1800.0,276.05,1,0,Windows,2013.1,7.607927724478835,Mid (8GB),High (512GB),1.3,1,Ultralight
Asus,Gaming,17.3,32,3.58,Intel,2.7,Nvidia,SSD,512.0,1920.0,1080.0,127.34,0,1,Windows,1279.0,7.154615356913663,Ultra (32GB+),High (512GB),2.7,1,Heavy
Dell,2 in 1 Convertible,13.3,16,1.22,Intel,1.3,Intel,SSD,256.0,1920.0,1080.0,165.63,1,0,Windows,1649.0,7.408530566894626,High (16GB),Mid (256GB),1.3,1,Ultralight
Lenovo,Ultrabook,14.0,8,1.13,Intel,2.7,Intel,SSD,256.0,1920.0,1080.0,157.35,0,1,Windows,2049.0,7.6255950721324535,Mid (8GB),Mid (256GB),2.7,1,Ultralight
Lenovo,Notebook,15.6,8,1.95,Intel,2.5,Intel,SSD,512.0,1920.0,1080.0,141.21,0,1,Windows,1962.99,7.582733397251754,Mid (8GB),High (512GB),2.5,1,Light
LG,Ultrabook,15.6,16,1.08,Intel,2.7,Intel,SSD,512.0,1920.0,1080.0,141.21,1,1,Windows,2099.0,7.649692623711514,High (16GB),High (512GB),2.7,1,Ultralight
HP,Netbook,12.5,8,1.26,Intel,2.7,Intel,SSD,512.0,1920.0,1080.0,176.23,0,0,Windows,1483.0,7.302496423727326,Mid (8GB),High (512GB),2.7,1,Ultralight
Acer,Notebook,15.6,4,2.2,Intel,1.5,Intel,SSD,16.0,1920.0,1080.0,141.21,0,1,Chrome OS,359.0,5.886104031450156,Low (≤4GB),Low (≤128GB),1.5,0,Standard
Lenovo,Notebook,15.6,8,2.6,Intel,2.3,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,1,Windows,789.0,6.672032945461067,Mid (8GB),Ultra (1TB+),2.3,0,Heavy
LG,Ultrabook,14.0,8,0.98,Intel,2.7,Intel,SSD,512.0,1920.0,1080.0,157.35,1,1,Windows,1899.0,7.549609165154532,Mid (8GB),High (512GB),2.7,1,Ultralight
Dell,Notebook,14.0,8,1.6,Intel,2.8,Intel,SSD,256.0,1920.0,1080.0,157.35,0,0,Windows,1205.0,7.095064377287131,Mid (8GB),Mid (256GB),2.8,0,Light
HP,Ultrabook,12.5,8,1.09,Intel,1.2,Intel,SSD,240.0,3840.0,2160.0,352.47,1,0,Windows,3100.0,8.03947991910045,Mid (8GB),Mid (256GB),1.2,1,Ultralight
Lenovo,Notebook,15.6,6,2.2,Intel,2.7,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,789.0,6.672032945461067,Mid (8GB),Mid (256GB),2.7,0,Standard
HP,Notebook,15.6,8,2.04,Intel,2.7,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,1018.99,6.927548102308689,Mid (8GB),Mid (256GB),2.7,0,Standard
Acer,Notebook,15.6,4,2.4,Intel,2.4,Intel,HDD,1024.0,1920.0,1080.0,141.21,0,0,Windows,499.0,6.214608098422191,Low (≤4GB),Ultra (1TB+),2.4,0,Standard
Lenovo,Notebook,13.3,4,1.44,Intel,2.5,Intel,SSD,128.0,1920.0,1080.0,165.63,0,0,Windows,881.0,6.782192056006791,Low (≤4GB),Low (≤128GB),2.5,0,Ultralight
HP,Notebook,13.3,8,1.49,Intel,2.5,Intel,SSD,256.0,1920.0,1080.0,165.63,0,0,Windows,960.0,6.8679744089702925,Mid (8GB),Mid (256GB),2.5,0,Ultralight
MSI,Gaming,17.3,16,2.7,Intel,2.8,Nvidia,Hybrid,1280.0,1920.0,1080.0,127.34,0,0,Windows,1599.0,7.3777589082278725,High (16GB),Ultra (1TB+),2.8,1,Heavy
Dell,Gaming,15.6,16,2.6,Intel,2.8,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,1349.0,7.2078598714324755,High (16GB),Ultra (1TB+),2.8,1,Heavy
MSI,Gaming,15.6,8,2.2,Intel,2.5,Nvidia,Hybrid,1152.0,1920.0,1080.0,141.21,0,0,Windows,1119.91,7.021896134389698,Mid (8GB),Ultra (1TB+),2.5,1,Standard
Dell,Notebook,15.6,4,2.18,Intel,2.5,AMD,HDD,1024.0,1366.0,768.0,100.45,0,0,Windows,684.99,6.530863050360161,Low (≤4GB),Ultra (1TB+),2.5,0,Standard
HP,Ultrabook,15.6,8,1.84,Intel,2.5,AMD,SSD,256.0,1920.0,1080.0,141.21,0,0,Windows,1296.99,7.1685721930741115,Mid (8GB),Mid (256GB),2.5,1,Light
HP,Ultrabook,13.3,8,1.39,Intel,2.7,Intel,SSD,256.0,3200.0,1800.0,276.05,1,0,Windows,1149.0,7.047517221357296,Mid (8GB),Mid (256GB),2.7,1,Ultralight
Toshiba,Notebook,15.6,16,2.4,Intel,2.6,Nvidia,SSD,256.0,1920.0,1080.0,141.21,0,1,Windows,1975.0,7.588829878307813,High (16GB),Mid (256GB),2.6,1,Standard
Lenovo,2 in 1 Convertible,13.3,8,1.37,Intel,2.5,Intel,SSD,512.0,1920.0,1080.0,165.63,1,1,Windows,1825.0,7.509883061154913,Mid (8GB),High (512GB),2.5,1,Ultralight
